CustomerID,Recency,Frequency,TotalQuantity,AvgUnitPrice,Monetary,DBSCAN_Labels
14059.0,267,1,128,2.3125,183.6,0
14064.0,29,5,1788,1.58,1353.74,0
14066.0,267,1,45,4.364285714285715,152.55,0
14067.0,64,2,361,2.8625,374.7,0
14068.0,320,1,73,4.091666666666667,265.85,0
14071.0,4,8,995,2.403827160493828,1438.82,0
14073.0,32,1,130,2.1415384615384614,151.04,0
14075.0,5,3,754,1.8132558139534884,942.26,0
14076.0,129,1,81,2.009130434782609,122.47,0
14077.0,41,5,268,2.665952380952381,499.42,0
14078.0,102,6,310,2.6804615384615382,1049.37,0
14079.0,125,1,301,3.273333333333333,375.1,0
14080.0,33,1,48,0.95,45.6,0
14081.0,302,2,596,3.0334640522875818,934.52,0
14082.0,365,1,110,2.587586206896552,182.25,0
14083.0,4,9,732,2.806243093922652,1018.43,0
14087.0,3,1,251,1.4207246376811595,194.42,0
14089.0,57,1,134,2.207142857142857,161.0,0
14090.0,325,1,72,1.06,76.32000000000001,0
14093.0,12,1,406,1.4897142857142855,442.85,0
14098.0,37,1,104,1.7047619047619047,147.35,0
14099.0,16,11,2179,2.59356,3104.17,0
14100.0,138,1,64,3.388461538461539,194.9,0
14102.0,5,5,961,2.074430379746836,1360.28,0
14104.0,155,2,72,7.933809523809523,216.21,0
14105.0,239,1,800,2.9174324324324328,1266.23,0
14107.0,52,7,1793,2.65910569105691,2703.23,0
14108.0,31,2,381,3.093235294117647,597.91,0
14109.0,73,1,88,2.466666666666667,144.2,0
14111.0,14,4,458,3.68,692.85,0
14112.0,23,7,1651,2.5103125,2915.15,0
14113.0,4,4,745,2.481176470588235,1840.42,0
14114.0,274,2,101,6.312666666666667,386.53,0
14116.0,20,5,707,3.251666666666667,1382.74,0
14117.0,144,1,72,1.25,90.0,0
14121.0,4,4,2082,2.2942138364779874,2780.15,0
14124.0,84,1,1618,0.358,419.58,0
14125.0,11,3,1640,3.1613173652694613,2740.43,0
14126.0,8,3,508,4.040666666666667,706.1300000000001,0
14127.0,123,3,321,3.959545454545456,709.71,0
14128.0,61,2,564,1.895,637.5,0
14129.0,2,5,592,2.734423076923077,1123.86,0
14130.0,319,1,258,2.865373134328358,483.86,0
14132.0,2,11,3368,1.71775,3586.03,0
14133.0,130,3,348,3.795,605.64,0
14138.0,2,2,610,2.3117021276595744,982.38,0
14139.0,46,1,510,1.4576923076923076,415.82,0
14140.0,4,2,811,1.823939393939394,935.05,0
14141.0,3,4,355,3.5195,915.13,0
14142.0,373,1,313,1.7704545454545455,311.81,0
14143.0,134,1,30,5.485714285714286,115.8,0
14147.0,78,2,108,4.55,483.4,0
14148.0,234,1,16,7.55,157.2,0
14149.0,221,1,218,2.97,446.62,0
14150.0,36,2,496,1.6823076923076925,658.64,0
14152.0,75,2,711,1.143469387755102,621.29,0
14154.0,239,2,465,7.893076923076923,1345.62,0
14155.0,266,1,25,5.45,118.75,0
14157.0,20,2,284,2.1975,432.88,0
14158.0,40,1,781,1.5365853658536586,507.66,0
14161.0,216,3,455,3.1771296296296296,1110.52,0
14162.0,174,2,142,3.8892,289.36,0
14163.0,87,4,893,4.738076923076923,2445.91,0
14164.0,71,2,1033,1.5541379310344827,1631.77,0
14165.0,276,1,54,3.2376,122.54,0
14167.0,39,4,150,4.298461538461539,574.84,0
14171.0,98,1,167,2.8863793103448274,363.79,0
14173.0,11,4,150,4.376896551724138,450.84,0
14174.0,33,1,94,1.937307692307692,134.46,0
14175.0,60,3,1515,3.7063758389261743,3222.3,0
14176.0,297,4,209,3.574193548387097,576.9000000000001,0
14177.0,86,4,205,4.346666666666667,559.41,0
14178.0,9,7,1505,1.7031192660550458,1620.93,0
14179.0,41,2,330,2.813575757575758,719.78,0
14184.0,67,1,127,5.418333333333333,452.89,0
14185.0,331,1,6,59.73333333333333,197.65,0
14188.0,31,6,1162,1.975076923076923,2054.36,0
14193.0,68,2,445,2.724047619047619,853.39,0
14195.0,202,2,760,5.992857142857143,1012.0,0
14196.0,107,1,142,3.265,335.52,0
14198.0,18,4,290,4.7356410256410255,701.4,0
14199.0,218,1,28,5.9,185.4,0
14201.0,60,7,590,2.545945945945946,747.44,0
14204.0,2,1,82,2.405,161.03,0
14205.0,17,2,204,4.167916666666667,466.7,0
14206.0,239,1,276,1.797,328.16,0
14208.0,95,1,114,3.527,151.74,0
14209.0,11,6,691,5.291494252873563,2073.43,0
14210.0,106,6,760,3.816372549019608,1905.84,0
14211.0,53,9,1242,2.7716964285714285,2241.1,0
14212.0,90,1,1152,1.252222222222222,1070.48,0
14214.0,31,5,751,2.3407462686567166,1004.38,0
14215.0,12,6,1358,2.221111111111111,1789.72,0
14216.0,3,4,594,4.716271186440678,1839.3,0
14217.0,2,17,689,5.4955,2004.98,-1
14218.0,43,1,160,1.4400000000000002,169.48000000000002,0
14219.0,4,1,78,2.2885714285714287,89.94,0
14220.0,247,2,272,3.3961904761904766,632.4,0
14221.0,42,9,2191,3.2711398963730574,3432.8,0
14222.0,177,1,607,1.706829268292683,683.17,0
14223.0,92,3,585,3.8998333333333335,991.13,0
14224.0,110,4,514,3.8577966101694914,1050.12,0
14226.0,29,5,1308,2.899701492537313,2232.19,0
14227.0,26,10,1820,2.8489714285714287,3350.96,0
14229.0,52,3,610,3.22,1547.2,0
14231.0,184,3,409,3.6696,925.71,0
14232.0,43,5,1941,1.8238260869565217,2048.07,0
14233.0,49,4,680,2.7905714285714285,1462.72,0
14234.0,22,4,963,1.591069182389937,775.46,0
14235.0,75,5,1959,2.017974683544304,3144.86,0
14236.0,81,2,310,2.065333333333333,490.86,0
14237.0,373,1,38,7.122222222222222,161.0,0
14238.0,326,1,111,2.2875,146.85,0
14239.0,43,11,993,3.606696428571429,2380.85,0
14240.0,30,2,418,3.439761904761905,890.34,0
14241.0,184,1,146,1.955,213.7,0
14242.0,235,2,123,3.720625,280.55,0
14243.0,9,10,1221,3.961276595744681,2588.77,0
14245.0,220,2,976,3.1289814814814814,1693.45,0
14246.0,111,3,804,2.9734666666666665,1474.06,0
14247.0,278,1,47,3.912,136.76999999999998,0
14248.0,318,1,102,3.0525,302.58,0
14250.0,7,3,1200,2.487207207207207,1904.05,0
14251.0,2,5,1674,2.069230769230769,2879.7000000000003,0
14256.0,260,2,414,4.05188679245283,969.06,0
14257.0,64,5,1682,2.838867924528302,3099.7200000000003,0
14259.0,142,1,68,2.83,120.0,0
14261.0,51,2,406,5.064038461538461,1163.45,0
14262.0,8,8,1645,2.090699300699301,2618.23,0
14264.0,155,2,70,6.62,333.97,0
14265.0,109,2,330,5.862903225806452,530.18,0
14267.0,163,3,530,4.3910909090909085,1516.24,0
14270.0,332,1,197,4.570689655172414,492.65,0
14271.0,226,1,88,2.491,112.32,0
14272.0,74,2,599,2.2675757575757576,437.96,0
14273.0,51,4,264,2.4848275862068965,559.97,0
14276.0,99,3,744,2.2271875,1119.74,0
14280.0,197,1,52,4.73375,134.04,0
14284.0,31,2,161,4.821875,595.25,0
14285.0,21,4,541,4.82037037037037,1910.01,0
14287.0,8,3,261,1.913333333333333,176.63,0
14288.0,213,1,188,3.00625,426.6,0
14289.0,9,6,292,5.346382978723404,911.26,0
14290.0,11,5,915,3.6530693069306936,2314.65,0
14293.0,3,4,709,2.206393442622951,1046.56,0
14295.0,40,1,84,1.93,166.20000000000002,0
14297.0,18,4,865,2.341935483870968,1305.33,0
14300.0,19,1,32,1.383333333333333,43.2,0
14301.0,117,1,606,1.3523076923076922,640.14,0
14304.0,223,1,139,4.885294117647058,383.45,0
14305.0,71,3,1089,2.353238095238096,1858.96,0
14306.0,51,2,1075,4.135151515151516,2093.32,0
14307.0,89,6,2058,2.4864444444444445,2995.72,0
14309.0,8,9,1633,2.456153846153846,2352.53,0
14311.0,243,1,146,5.084,310.26,0
14312.0,47,6,1012,3.5480459770114945,1611.59,0
14314.0,107,1,296,0.66625,120.0,0
14315.0,45,6,1021,3.71,2481.13,0
14317.0,65,1,255,3.0975,508.58,0
14320.0,207,2,325,1.957741935483871,477.79,0
14321.0,11,5,2406,1.41869918699187,1530.75,0
14323.0,115,2,350,2.996388888888889,605.0600000000001,0
14326.0,242,1,103,2.8000000000000003,183.85,0
14327.0,163,1,139,2.5875,311.65,0
14331.0,124,2,252,3.019285714285714,462.66,0
14332.0,23,3,481,2.116538461538461,866.31,0
14333.0,68,1,58,8.063333333333334,415.2,0
14334.0,17,8,1731,3.291543209876543,2552.21,0
14335.0,16,2,379,2.2895238095238097,468.26,0
14336.0,17,4,1759,1.6151111111111112,1614.91,0
14338.0,161,2,335,3.647096774193548,588.22,0
14339.0,243,1,168,2.032857142857143,309.52,0
14340.0,219,1,58,2.9333333333333336,134.7,0
14341.0,45,8,1403,2.553875968992248,2182.28,0
14342.0,21,4,347,2.8904761904761904,668.5600000000001,0
14344.0,127,8,477,4.225633802816901,889.9300000000001,-1
14345.0,39,1,50,3.49,108.98,0
14346.0,121,2,605,4.602333333333333,1021.58,0
14348.0,260,1,183,2.962222222222222,409.57,0
14349.0,10,1,86,2.3193548387096774,133.5,0
14350.0,274,1,183,2.286666666666666,282.93,0
14351.0,165,1,12,4.25,51.0,0
14352.0,157,4,538,3.865957446808512,1078.96,0
14353.0,215,1,64,1.3666666666666665,90.6,0
14354.0,6,2,210,1.237777777777778,163.62,0
14355.0,366,1,92,2.85,174.4,0
14356.0,80,2,277,3.902727272727272,701.23,0
14357.0,43,1,148,1.9502439024390248,225.77,0
14359.0,19,3,371,3.922727272727273,912.18,0
14360.0,32,4,1151,3.1004237288135594,2128.23,0
14362.0,22,1,100,2.3285365853658537,161.2,0
14368.0,320,1,36,6.125,155.0,0
14371.0,295,1,34,3.775,100.5,0
14373.0,358,1,17,11.625,76.55,0
14375.0,185,1,194,1.878933333333333,257.68,0
14377.0,191,2,219,9.15,617.05,0
14379.0,44,2,292,2.1617391304347824,348.1,0
14381.0,52,1,146,1.627857142857143,202.68,0
14382.0,26,1,1237,1.6106870229007633,626.0699999999999,0
14383.0,38,3,817,3.32593220338983,1247.69,0
14385.0,9,3,159,1.6164285714285715,202.11,0
14386.0,297,1,54,3.885714285714286,142.4,0
14387.0,33,3,819,3.382142857142857,1770.56,0
14388.0,10,8,1941,2.7180645161290324,3212.84,0
14389.0,65,2,729,2.1333333333333333,1043.46,0
14393.0,218,1,13,5.390000000000001,67.95,0
14395.0,2,9,1693,2.787057142857143,3507.71,0
14396.0,65,2,225,2.626849315068493,487.99,0
14397.0,3,19,1890,2.0789655172413792,2612.96,-1
14400.0,149,1,454,1.7368,574.7,0
14403.0,130,4,519,6.2535,1475.81,0
14404.0,34,6,839,3.066116504854369,1474.32,0
14406.0,119,1,77,3.795,156.75,0
14407.0,107,6,1415,3.5512328767123287,2157.73,0
14408.0,11,7,1616,1.892523364485981,2606.53,0
14409.0,71,6,1230,2.8044444444444445,2059.4500000000003,0
14410.0,92,9,571,2.3759067357512955,1105.07,0
14411.0,311,1,196,8.175,1063.0,0
14412.0,43,2,786,2.304418604651163,770.03,0
14413.0,362,1,68,2.8065217391304347,122.7,0
14414.0,92,7,2512,0.9145360824742268,1496.98,0
14416.0,22,2,326,1.6685714285714286,490.22,0
14418.0,4,3,1711,2.1406451612903226,1937.25,0
14419.0,11,6,487,2.5041747572815534,1058.06,0
14420.0,99,1,334,1.5313793103448274,387.52,0
14421.0,57,2,365,2.6351851851851853,813.11,0
14423.0,218,1,120,1.9833333333333327,265.2,0
14424.0,18,1,48,6.71,322.08,0
14427.0,50,2,228,1.987058823529412,363.34,0
14428.0,7,5,436,4.181319444444444,1244.83,0
14431.0,303,1,130,4.69,470.36,0
14432.0,10,6,2070,1.4508115183246075,2255.51,0
14434.0,22,6,368,4.451666666666667,1372.8,0
14436.0,99,1,129,2.117777777777777,89.06,0
14437.0,366,1,60,1.05,63.0,0
14438.0,306,1,82,1.5944444444444443,131.9,0
14439.0,320,1,526,6.4809375,2661.24,-1
14440.0,8,5,588,4.7023636363636365,2357.6800000000003,0
14441.0,1,4,446,5.544117647058823,1712.89,0
14442.0,205,2,482,6.323492063492063,1589.82,0
14443.0,54,4,938,2.5386021505376344,1420.2,0
14446.0,1,4,933,1.8383276450511945,1039.58,0
14447.0,19,5,571,2.576571428571429,1163.23,0
14448.0,9,2,104,2.7175,375.35,0
14449.0,19,4,757,1.6575968992248062,907.1,0
14450.0,181,3,241,2.7905,483.25,0
14451.0,60,2,389,1.9695412844036693,662.59,0
14452.0,11,2,119,3.127741935483871,264.44,0
14453.0,190,1,49,3.777272727272727,119.93,0
14456.0,5,9,2908,1.7757628865979382,3062.4,0
14457.0,311,1,88,1.255,113.64,0
14459.0,155,1,760,3.4364864864864866,1837.92,0
14460.0,110,3,881,0.6643749999999999,434.34,0
14461.0,148,3,766,3.721833333333333,2103.06,0
14462.0,66,11,964,2.8845416666666663,2004.02,0
14463.0,98,3,179,5.976666666666667,529.62,0
14465.0,247,3,405,2.8282307692307693,1058.62,0
14466.0,29,7,1006,3.79375,2272.4,0
14467.0,18,4,278,2.758555555555556,598.76,0
14470.0,12,2,193,4.8388372093023255,461.19,0
14472.0,104,8,1160,2.7660142348754446,1936.84,0
14473.0,74,2,88,4.107142857142857,234.34000000000003,0
14474.0,46,1,140,6.527931034482759,547.66,0
14475.0,72,3,447,3.125238095238095,925.85,0
14476.0,257,1,132,3.2710526315789474,215.7,0
14477.0,20,4,720,1.892,1309.6,0
14479.0,254,2,117,4.016666666666667,316.25,0
14480.0,11,1,143,3.0015384615384617,279.05,0
14481.0,165,2,489,1.994,636.51,0
14482.0,18,6,1646,2.442361111111111,2068.15,0
14483.0,282,1,97,1.8522222222222224,137.1,0
14484.0,50,1,210,2.0957142857142856,321.92,0
14485.0,39,1,71,2.682978723404255,165.75,0
14487.0,27,6,735,2.496111111111111,1196.33,0
14488.0,68,1,799,2.131304347826087,1064.28,0
14489.0,207,1,299,1.777,463.38,0
14491.0,175,2,139,4.54235294117647,340.93,0
14493.0,7,5,1285,3.024583333333333,2383.24,0
14494.0,26,1,92,1.6614285714285713,139.56,0
14495.0,51,2,62,2.0083333333333333,123.8,0
14496.0,312,2,159,5.65421052631579,538.8100000000001,0
14497.0,309,1,235,4.478620689655172,475.37,0
14498.0,43,5,1098,2.807720207253886,1957.32,0
14499.0,26,3,501,1.9600515463917525,815.32,0
14500.0,88,3,117,6.214285714285714,356.85,0
14501.0,184,2,161,2.175,251.21,0
14502.0,20,11,1498,2.378974358974359,2470.67,0
14503.0,3,6,2004,2.6662195121951218,3543.26,0
14504.0,47,4,308,3.482710280373832,673.26,0
14506.0,17,5,730,3.365221518987342,2012.17,0
14507.0,24,6,600,3.1722916666666667,1383.18,0
14508.0,22,2,131,3.432280701754386,276.42,0
14511.0,11,5,784,2.501764705882353,1314.81,0
14512.0,188,2,122,4.611739130434782,275.28,0
14513.0,101,3,361,2.4391666666666665,455.59,0
14514.0,61,3,589,3.226438356164384,1055.35,0
14515.0,18,6,1134,2.7978217821782176,2102.09,0
14517.0,33,2,91,5.333333333333333,330.45,0
14518.0,64,1,278,2.699375,174.37,0
14520.0,2,2,146,3.2075,270.6,0
14522.0,24,4,525,2.531764705882353,974.54,0
14523.0,108,1,251,2.72,241.09,0
14524.0,32,9,676,4.042660098522167,1867.68,0
14528.0,37,1,278,1.973888888888889,364.22,0
14529.0,60,3,348,1.9686026200873363,620.04,0
14530.0,26,6,1410,4.156435185185185,2925.91,0
14532.0,236,4,284,5.6234375000000005,932.85,0
14533.0,25,7,4019,1.4325806451612904,1949.72,0
14535.0,60,3,1831,2.5123333333333333,2864.19,0
14536.0,260,1,40,4.8315789473684205,171.8,0
14537.0,58,1,120,2.963,355.56,0
14538.0,65,2,155,3.318947368421053,388.25,0
14539.0,16,2,428,2.0790625,537.48,0
14540.0,10,3,421,3.862236842105263,996.26,0
14541.0,59,8,647,2.464054054054054,1461.65,0
14542.0,186,1,19,5.41,103.25,0
14543.0,29,16,679,6.137222222222222,3630.33,-1
14544.0,24,2,1543,2.4168421052631577,2024.45,0
14546.0,5,5,1317,2.679122807017544,2578.09,0
14548.0,151,2,256,2.55,652.8,0
14549.0,311,1,136,3.2125,289.24,0
14550.0,11,2,394,2.184375,765.62,0
14551.0,18,2,106,4.702,186.23,0
14552.0,152,1,91,1.875172413793104,165.07,0
14553.0,19,5,493,3.723628318584071,859.27,0
14554.0,10,4,1478,2.756851851851852,2381.04,0
14555.0,57,2,130,3.0109523809523813,324.14,0
14557.0,85,1,510,1.59,788.38,0
14560.0,7,22,1260,4.907027027027027,2237.77,-1
14561.0,76,3,1014,1.9856521739130435,1080.76,0
14565.0,96,4,1540,3.911732283464567,3099.12,0
14566.0,111,1,800,1.79,1432.0,0
14567.0,57,2,412,3.7118181818181815,1530.36,0
14569.0,1,1,79,3.92,227.39,0
14570.0,281,2,95,3.372068965517242,218.06,0
14572.0,3,7,1428,2.987888888888889,2832.84,0
14573.0,180,9,544,4.4331489361702126,1653.42,-1
14576.0,372,1,12,2.95,35.400000000000006,0
14577.0,13,4,353,2.643333333333333,859.71,0
14578.0,3,1,240,2.45125,168.63,0
14581.0,17,1,217,1.5829411764705883,138.6,0
14582.0,41,1,73,3.39,114.11,0
14583.0,6,5,792,1.9964545454545453,1052.55,0
14584.0,169,4,383,3.5141000000000004,1042.26,0
14585.0,50,1,91,1.9896551724137927,157.05,0
14586.0,277,1,444,0.6984210526315789,237.36,0
14587.0,19,9,761,2.3890339425587466,1601.14,0
14589.0,372,1,5,7.95,39.75,0
14591.0,15,4,1297,2.810710659898477,1447.14,0
14592.0,35,3,415,2.0446341463414632,570.46,0
14593.0,22,3,332,2.0631578947368423,617.99,0
14594.0,7,2,185,3.349245283018868,379.83,0
14595.0,20,6,978,2.902745098039216,1740.6,0
14597.0,11,2,577,1.4760000000000002,883.15,0
14598.0,44,1,189,1.5216,221.97,0
14600.0,306,1,125,5.3628,393.33,0
14601.0,11,1,168,1.4342857142857142,213.96,0
14603.0,275,1,400,1.65,660.0,0
14608.0,4,4,437,4.225,1785.15,0
14609.0,72,4,7026,0.1225,601.56,0
14616.0,243,3,104,3.44,406.08,0
14618.0,9,3,264,4.274375,553.44,0
14619.0,246,1,152,4.706,394.44,0
14620.0,206,2,214,3.4223076923076925,412.78,0
14621.0,1,5,993,3.0166304347826083,1788.36,0
14622.0,185,1,146,3.212380952380953,320.58000000000004,0
14623.0,32,5,419,3.027611940298508,889.25,0
14624.0,57,2,162,2.0707692307692307,225.85,0
14625.0,196,2,335,4.738490566037736,899.63,0
14626.0,24,4,1403,3.4078688524590164,2791.27,0
14628.0,91,2,272,4.545416666666667,671.96,0
14629.0,4,2,380,3.738815789473684,959.01,0
14631.0,51,3,622,2.38390243902439,1006.98,0
14632.0,263,1,96,2.54,114.56,0
14633.0,266,1,96,5.4025,344.90000000000003,0
14636.0,36,2,241,3.038214285714286,609.85,0
14638.0,51,1,166,4.159375,443.6,0
14639.0,52,6,1431,4.691860465116279,2984.49,0
14640.0,24,6,886,3.9412264150943392,2125.08,0
14641.0,22,1,90,1.2900000000000005,110.46,0
14642.0,59,1,76,3.005,96.12,0
14643.0,170,2,815,1.586774193548387,693.8100000000001,0
14644.0,68,2,258,4.341538461538462,830.76,0
14645.0,157,2,381,3.622,597.09,0
14647.0,201,1,95,2.372,243.22,0
14649.0,5,4,1018,2.547989949748744,1417.29,0
14651.0,67,2,344,2.89686274509804,654.6,0
14652.0,77,1,53,2.986206896551724,114.18,0
14653.0,1,7,950,3.319831223628692,1947.55,0
14655.0,8,4,1089,2.686938775510204,1932.23,0
14656.0,169,2,120,2.7685,291.05,0
14657.0,18,4,466,2.733492063492064,848.22,0
14658.0,5,2,47,5.588275862068966,247.15,0
14659.0,9,9,1195,2.937509881422925,2529.93,0
14660.0,87,2,228,2.3586666666666667,285.74,0
14661.0,27,1,35,3.95,107.95,0
14662.0,29,4,602,2.380238095238095,771.17,0
14664.0,20,2,466,1.982727272727273,637.89,0
14665.0,61,5,740,4.328333333333333,1835.7,0
14666.0,24,1,161,1.857142857142857,195.25,0
14669.0,242,3,775,2.706,1269.99,0
14670.0,280,2,337,1.6325,411.53,0
14672.0,235,2,454,2.921639344262295,765.55,0
14673.0,3,5,1004,2.395,1736.4,0
14675.0,16,1,341,2.230098039215686,604.75,0
14676.0,31,6,2500,1.7133333333333336,2548.24,0
14681.0,71,3,76,7.207142857142857,498.95,0
14682.0,188,2,80,0.65,52.0,0
14684.0,26,5,853,1.6946555819477436,1236.28,0
14687.0,107,1,470,2.27,628.38,0
14689.0,209,1,76,2.180769230769231,112.8,0
14690.0,44,2,170,2.8594,371.7,0
14691.0,31,5,707,3.666478873239437,2114.33,0
14692.0,137,4,265,2.932352941176471,591.55,0
14693.0,265,1,34,3.475,172.9,0
14696.0,4,7,1630,2.4591538461538462,2078.95,0
14697.0,218,2,181,3.237272727272728,188.61,0
14698.0,2,5,615,2.8727142857142858,1250.76,0
14699.0,214,1,77,2.21125,109.13,0
14700.0,32,3,1342,2.36695652173913,2235.3,0
14701.0,11,9,932,3.124985074626866,2549.37,0
14702.0,1,17,1454,3.795850144092219,3292.14,-1
14703.0,15,1,183,2.0513636363636363,318.17,0
14704.0,11,9,1082,2.2325542168674697,1546.91,0
14705.0,199,1,100,1.79,179.0,0
14708.0,3,3,621,3.0003571428571427,1126.37,0
14710.0,14,4,378,2.0762589928057555,606.13,0
14711.0,10,11,978,4.756078431372549,2868.8,0
14712.0,29,3,315,3.3080000000000003,917.07,0
14713.0,9,11,1615,2.4739823008849555,2666.36,0
14714.0,24,1,229,3.287,160.19,0
14715.0,25,4,521,3.3422535211267608,867.38,0
14716.0,43,2,604,1.3956363636363638,329.68,0
14719.0,2,5,1032,2.360253164556962,1602.13,0
14720.0,6,3,219,5.744594594594595,663.81,0
14722.0,147,1,120,3.029310344827586,187.92,0
14723.0,10,6,695,2.247482014388489,1158.3,0
14725.0,25,1,593,4.396153846153846,718.08,0
14727.0,274,1,62,7.0840000000000005,268.58,0
14729.0,374,1,197,2.159154929577465,313.49,0
14730.0,1,8,1132,2.525788423153693,2005.06,0
14731.0,47,3,256,2.102222222222222,380.02,0
14732.0,8,8,1405,3.386326530612245,2702.49,0
14737.0,4,3,345,3.614117647058823,1164.55,0
14738.0,43,7,601,3.318703703703704,1314.45,0
14740.0,197,3,735,2.8922471910112364,1448.21,0
14741.0,12,6,841,2.603050847457628,1400.34,0
14744.0,16,7,627,3.009230769230769,1099.98,0
14745.0,113,5,1038,1.6594202898550725,1220.26,0
14747.0,249,1,84,5.800000000000001,328.2,0
14748.0,29,5,1223,1.860224719101124,1415.75,0
14752.0,44,1,260,2.504,389.64,0
14753.0,87,1,211,3.5983333333333336,563.15,0
14754.0,45,2,486,2.238048780487805,638.05,0
14756.0,15,1,416,3.4794736842105265,738.96,0
14757.0,75,1,160,3.9242105263157896,420.5,0
14758.0,145,4,419,6.657605633802817,1484.06,0
14759.0,5,3,569,5.394117647058824,1625.97,0
14760.0,297,1,40,2.87,89.2,0
14761.0,59,2,118,2.272727272727273,255.9,0
14762.0,264,1,341,1.3342857142857143,300.52,0
14764.0,47,1,190,1.4916666666666665,278.3,0
14765.0,29,3,135,2.9766666666666666,254.11,0
14766.0,8,6,1349,2.6556296296296296,2473.37,0
14768.0,17,2,52,3.91,192.6,0
14770.0,232,2,490,3.4444230769230773,876.42,0
14772.0,112,1,82,3.508888888888889,139.26,0
14775.0,58,3,1174,1.0518333333333334,1011.9,0
14776.0,51,11,3134,0.9858119658119658,2538.3,0
14778.0,127,2,306,3.1414285714285715,730.86,0
14779.0,281,3,84,6.824390243902439,386.15,0
14780.0,55,2,310,2.7666666666666666,447.68,0
14782.0,320,1,114,2.516666666666667,200.1,0
14784.0,26,2,237,3.860666666666667,289.99,0
14785.0,10,2,84,0.9433333333333334,77.4,0
14788.0,7,2,421,2.5886666666666667,679.4399999999999,0
14789.0,29,1,116,2.056666666666666,197.64,0
14790.0,17,4,699,1.4782608695652173,745.06,0
14792.0,64,1,2,3.1,6.2,0
14793.0,21,1,91,3.257857142857143,228.99,0
14794.0,3,7,673,3.903,1319.91,0
14795.0,166,1,17,7.333333333333333,131.45000000000002,0
14798.0,53,3,150,1.46,173.74,0
14799.0,51,1,146,4.889230769230769,157.7,0
14801.0,61,1,175,2.4633898305084747,193.14,0
14803.0,162,3,370,2.886590909090909,845.55,0
14804.0,9,1,121,4.240833333333334,353.27,0
14805.0,15,4,115,5.808085106382979,554.65,0
14806.0,75,1,330,1.8445454545454545,193.39,0
14808.0,40,8,2147,3.486553191489362,2741.17,0
14810.0,41,11,1016,2.328078431372549,2087.88,0
14813.0,370,2,67,2.8263333333333334,155.43,0
14815.0,37,2,744,1.6549056603773586,778.5,0
14816.0,197,1,5,66.475,271.85,0
14817.0,200,2,655,3.531428571428571,1110.34,0
14818.0,74,3,324,3.751458333333333,657.8,0
14819.0,64,2,109,4.13,272.07,0
14820.0,21,4,253,3.222758620689655,507.29,0
14821.0,367,1,20,2.5250000000000004,48.8,0
14823.0,180,3,88,4.234714285714285,321.43,0
14824.0,10,4,525,2.3944827586206894,1127.71,0
14825.0,4,12,991,2.743884297520661,2226.91,0
14828.0,197,3,2172,2.853529411764706,2139.76,0
14829.0,29,4,452,2.179761904761905,697.55,0
14830.0,53,1,169,1.7247499999999998,197.13,0
14834.0,18,6,734,3.628059701492537,1720.3,0
14836.0,10,3,45,2.7916666666666665,102.45,0
14837.0,90,4,1436,1.757037037037037,1649.5,0
14840.0,268,1,31,3.05,62.85,0
14841.0,53,6,1778,3.1945652173913044,3295.76,0
14842.0,44,4,1166,5.326275862068966,2824.69,0
14844.0,64,4,1833,3.123153846153846,3189.81,0
14847.0,149,1,120,3.753076923076923,309.4,0
14850.0,312,1,293,1.4904761904761905,325.75,0
14851.0,23,2,325,2.317142857142857,511.35,0
14852.0,58,6,1747,3.056643356643357,2836.69,0
14853.0,24,2,82,5.677777777777778,475.8,0
14854.0,78,7,1832,2.952204724409449,2759.83,0
14855.0,119,2,267,4.67,645.65,0
14856.0,36,3,714,3.132878787878788,1311.38,0
14857.0,60,2,464,4.384166666666667,1173.12,0
14859.0,13,4,671,3.126551724137931,1353.74,0
14860.0,19,1,232,0.9027272727272728,170.32,0
14861.0,52,1,117,2.735,125.79,0
14862.0,26,2,772,2.154583333333333,841.1999999999999,0
14863.0,29,1,132,2.020909090909091,266.76,0
14865.0,7,2,108,0.6525,52.2,0
14867.0,186,3,328,3.775,710.28,0
14868.0,3,8,1405,2.88125,2953.59,0
14869.0,9,2,550,2.998169014084507,725.7,0
14870.0,262,1,119,3.0461538461538464,327.25,0
14871.0,3,4,185,3.14765306122449,522.38,0
14873.0,210,1,168,4.994285714285715,519.68,0
14875.0,108,2,558,4.418936170212766,1465.3200000000002,0
14878.0,13,9,802,2.609596774193548,1485.54,0
14880.0,77,3,373,3.7380851063829774,706.19,0
14881.0,20,1,316,1.3729411764705883,255.4,0
14882.0,27,2,158,3.95,589.7,0
14883.0,19,6,790,1.220943396226415,761.59,0
14885.0,132,1,724,1.2686666666666668,765.3199999999999,0
14886.0,253,1,160,3.1277777777777778,364.8,0
14887.0,79,1,1100,1.6116666666666666,1862.0,0
14888.0,207,1,184,2.21,369.2,0
14889.0,336,1,90,2.26,135.9,0
14890.0,254,1,51,2.907142857142857,125.65,0
14891.0,148,2,505,1.6524242424242424,554.38,0
14893.0,10,2,799,3.1345205479452054,1237.85,0
14894.0,85,1,265,2.8395652173913044,655.75,0
14896.0,205,2,279,2.397906976744186,468.77,0
14897.0,8,4,468,5.067454545454545,1366.38,0
14898.0,23,6,1020,2.893362068965517,1303.52,0
14901.0,11,9,661,3.1441666666666666,1421.29,0
14902.0,26,1,218,2.773,332.66,0
